date,username,text,clean_text,sentiment,sentiment_score,score_negative,score_neutral,score_positive,sarcasm_detected,sarcasm_type,corrected_sentiment
2026-03-16 04:40:57,KAkilan17,@DrLuttapi @priyankagandhi @RahulGandhi Hope you read an above shared thread .The BJP is doing all kinds of manipulation by imposing unfair delimitation and removing lakhs of traditional Minorities specially the Muslim voters from the list in Assam . This is how they are about to steal and win elections in Assam(2/n),Hope you read an above shared thread .The BJP is doing all kinds of manipulation by imposing unfair delimitation and removing lakhs of traditional Minorities specially the Muslim voters from the list in Assam . This is how they are about to steal and win elections in Assam(2/n),Negative,0.5466,0.5466,0.4286,0.0248,False,none,Negative
2026-03-16 04:40:56,bullah69kaboom,@BJP4Delhi no action no votes next time. We don’t need a mullah supporter government,no action no votes next time. We don’t need a mullah supporter government,Negative,0.8728,0.8728,0.12,0.0072,False,none,Negative
2026-03-16 04:40:55,ohiointel,"@AlexDuncanTX Agreed. This needs to be acknowledged &amp; taken seriously by our congress. It truly is a bipartisan issue &amp; there is absolutely no reason to debate this.  

Congress is having a difficult time passing a common sense SAVE Act.

We have some work to do.",Agreed. This needs to be acknowledged & taken seriously by our congress. It truly is a bipartisan issue & there is absolutely no reason to debate this. Congress is having a difficult time passing a common sense SAVE Act. We have some work to do.,Neutral,0.494,0.3445,0.494,0.1614,False,none,Neutral
2026-03-16 04:40:52,AchintaPran,Either stand up and defend your rights and your future — or be ready to let your opponents decide your fate. @rammadhav_ @BansuriSwaraj @DilipSaikia4Bjp @himantabiswa https://t.co/aHEWppzeUF,Either stand up and defend your rights and your future — or be ready to let your opponents decide your fate.,Neutral,0.6895,0.2291,0.6895,0.0814,False,none,Neutral
2026-03-16 04:40:49,Lopa_Mudra123,Congress is helping the Xtian missionaries and even going to bogus US agencies to raise a finger against India @Dev_Fadnavis @HMOIndia,Congress is helping the Xtian missionaries and even going to bogus US agencies to raise a finger against India,Negative,0.6819,0.6819,0.3015,0.0166,False,none,Negative
2026-03-16 04:40:47,PunsterX,"Ever wondered why Sunil Grover– who has mimicked everyone from S.S. Rajamouli to Kader Khan– has never tried mimicking Modi?

Here's the reason:",Ever wondered why Sunil Grover– who has mimicked everyone from S.S. Rajamouli to Kader Khan– has never tried mimicking Modi? Here's the reason:,Neutral,0.7336,0.2127,0.7336,0.0537,False,none,Neutral
2026-03-16 04:40:41,Udayp9959,🚨 Breaking: Lok Sabha rejects opposition's No Confidence Motion against Speaker Om Birla by voice vote! Heated parliamentary debate as opposition challenges speaker's neutrality. #OmBirla #IndiaPolitics #BJP #Congress #BreakingNews 🏛️,🚨 Breaking: Lok Sabha rejects opposition's No Confidence Motion against Speaker Om Birla by voice vote! Heated parliamentary debate as opposition challenges speaker's neutrality. OmBirla IndiaPolitics BJP Congress BreakingNews 🏛️,Neutral,0.6298,0.3526,0.6298,0.0176,False,none,Neutral
2026-03-16 04:40:36,dinu2310,Bjp has left PK only to keep check on CBN. Once CBN is decimated PK party will be phagocytocised by BJP. @TVKVijayHQ knows that. And being Ideological enemy he vl never join hands with Bjp 👍,Bjp has left PK only to keep check on CBN. Once CBN is decimated PK party will be phagocytocised by BJP. knows that. And being Ideological enemy he vl never join hands with Bjp 👍,Neutral,0.4916,0.4678,0.4916,0.0406,False,none,Neutral
2026-03-16 04:40:36,TTTsirfTTT,"@RSNPandita @ImHydro45 Mohan  is just a example of  Hindu ideology , why cant we see  men comes up as  leader because of supporter like us  not because of bjp , crying is useless we should create or bring men that's leads our present ideology of unity , if Rss is doomed then we have too create new Rss","Mohan is just a example of Hindu ideology , why cant we see men comes up as leader because of supporter like us not because of bjp , crying is useless we should create or bring men that's leads our present ideology of unity , if Rss is doomed then we have too create new Rss",Negative,0.5574,0.5574,0.413,0.0297,False,none,Negative
2026-03-16 04:40:34,dr_HV_1427,@GangadharSKLNS @rishibagree so rahul gandhi contradicts his statement and ideology,so rahul gandhi contradicts his statement and ideology,Neutral,0.5831,0.4004,0.5831,0.0165,False,none,Neutral
2026-03-16 04:40:33,Suraj1824659,"@ScCardoz Anti indian is the Congress mafia and thagbandhan gang, both are always looting and appealing a particular kaum and look both party members are doing what they were expected to do.. https://t.co/taVasHwH06","Anti indian is the Congress mafia and thagbandhan gang, both are always looting and appealing a particular kaum and look both party members are doing what they were expected to do..",Negative,0.8678,0.8678,0.1219,0.0103,False,none,Negative
2026-03-16 04:40:28,Taxcat396914,@dinazee98 So are you thinking that putting a warm smile smiley face on her is going to make people suddenly want her? Zero people want her for president. Zero people want her in Congress,So are you thinking that putting a warm smile smiley face on her is going to make people suddenly want her? Zero people want her for president. Zero people want her in Congress,Negative,0.7778,0.7778,0.1939,0.0283,False,none,Negative
2026-03-16 04:40:26,Eldadm81,"@Primrose771646 “I don’t like cancer, but does the president have the authority to cure it? He needs approval from Congress to cure it”","“I don’t like cancer, but does the president have the authority to cure it? He needs approval from Congress to cure it”",Negative,0.7296,0.7296,0.2587,0.0117,False,none,Negative
2026-03-16 04:40:26,PhattaMuh,"@SupriyaShrinate The bottom line is Iran couldn't stop Indian Ship. 
BJP paid back 4300000000000 ruees back to Iran, which previous govt had put burden on our country.","The bottom line is Iran couldn't stop Indian Ship. BJP paid back 4300000000000 ruees back to Iran, which previous govt had put burden on our country.",Negative,0.5958,0.5958,0.3849,0.0192,False,none,Negative
2026-03-16 04:40:22,secularindians2,"@Voiceofhindus BJP will lose in WB 

And will lose in TN

Also in Keralam

💯%",BJP will lose in WB And will lose in TN Also in Keralam 💯%,Negative,0.8233,0.8233,0.1654,0.0113,False,none,Negative
2026-03-16 04:40:17,raj_dynamic,@JhaSanjay An expelled congress peon is giving certificate to former British PM.😂,An expelled congress peon is giving certificate to former British PM.😂,Neutral,0.5586,0.4141,0.5586,0.0273,False,none,Neutral
2026-03-16 04:40:11,WarGeopolitics,"Alert 🚨 
The war in Iran has cost U.S. taxpayers $21.3 billion in 16 days. The Pentagon told Congress the first week alone cost $11.3 billion. https://t.co/Ihrg8iOh2j",Alert 🚨 The war in Iran has cost U.S. taxpayers $21.3 billion in 16 days. The Pentagon told Congress the first week alone cost $11.3 billion.,Negative,0.6743,0.6743,0.3119,0.0138,False,none,Negative
2026-03-16 04:40:08,sfchronicle,"Supervisor Connie Chan and former tech engineer Saikat Chakrabarti face a challenge in overcoming state Sen. Scott Wiener’s years of engaging local voters, columnist Joe Garofoli writes. https://t.co/9mowCH72iY","Supervisor Connie Chan and former tech engineer Saikat Chakrabarti face a challenge in overcoming state Sen. Scott Wiener’s years of engaging local voters, columnist Joe Garofoli writes.",Neutral,0.857,0.1022,0.857,0.0408,False,none,Neutral
2026-03-16 04:40:00,uniindianews,"#Exclusive | Delhi CM Rekha Gupta Speaks to #UNI

Q. How do the Congress and BJP-RSS ecosystems differ in their approach to women?

A. Every political ecosystem evolves differently. In our organisation, women have been encouraged to take leadership roles at every level, from grassroots workers to chief ministers and cabinet ministers. The philosophy of our movement is that women should not only be beneficiaries of welfare schemes but also participants in decision-making. Political empowerment is just as important as social or economic empowerment. When women participate in governance, policies become more inclusive and responsive.

@CMODelhi | @DelhiGovDigital | @gupta_rekha | #BJP | #RekhaGupta | #RSS | #Delhi | #Congress | #Women | #DelhiPolitics | #UNI","Exclusive | Delhi CM Rekha Gupta Speaks to UNI Q. How do the Congress and BJP-RSS ecosystems differ in their approach to women? A. Every political ecosystem evolves differently. In our organisation, women have been encouraged to take leadership roles at every level, from grassroots workers to chief ministers and cabinet ministers. The philosophy of our movement is that women should not only be beneficiaries of welfare schemes but also participants in decision-making. Political empowerment is just as important as social or economic empowerment. When women participate in governance, policies become more inclusive and responsive. | | | BJP | RekhaGupta | RSS | Delhi | Congress | Women | DelhiPolitics | UNI",Neutral,0.8618,0.0086,0.8618,0.1297,False,none,Neutral
2026-03-16 04:39:58,RakeshDasIN,"Tejasvi Surya, the National President of the Bharatiya Janata Yuva Morcha, highlighted how the new direction and reforms in Assam’s education sector during the BJP government have opened doors to new opportunities and possibilities for the youth of the state. https://t.co/E1c6xZyalZ","Tejasvi Surya, the National President of the Bharatiya Janata Yuva Morcha, highlighted how the new direction and reforms in Assam’s education sector during the BJP government have opened doors to new opportunities and possibilities for the youth of the state.",Positive,0.8083,0.0031,0.1886,0.8083,False,none,Positive
2026-03-16 04:39:56,srhoades57,@usafirstmom @MichaelARothman @JohnStrandUSA I've been thinking the same thing for a long time because it seems that's when he took this strange turn. Of course you can imagine most people still would not believe such a thing is possible...they should look around Congress!,I've been thinking the same thing for a long time because it seems that's when he took this strange turn. Of course you can imagine most people still would not believe such a thing is possible...they should look around Congress!,Negative,0.6881,0.6881,0.2943,0.0176,False,none,Negative
2026-03-16 04:39:54,CSparrowq,"@Shadow007US @LeaderJohnThune F, all of the above.  Remove him from Congress.","F, all of the above. Remove him from Congress.",Negative,0.8302,0.8302,0.1555,0.0143,False,none,Negative
2026-03-16 04:39:48,Carlos__Turcios,This is how much the US has spent on the Iran War… https://t.co/gzGfvxglUp,This is how much the US has spent on the Iran War…,Neutral,0.5337,0.4419,0.5337,0.0244,False,none,Neutral
2026-03-16 04:39:48,kiranraojadav,What is the use of giving power to BJP in centre &amp; state @AstroSharmistha @BellamSwathi @StringReveals @RadharamnDas,What is the use of giving power to BJP in centre & state,Neutral,0.7443,0.2255,0.7443,0.0302,False,none,Neutral
2026-03-16 04:39:47,Drewgoblue,"@RepMaryMiller No, the U.S. Constitution does not impose a mandatory duty on Congress to protect or ensure the integrity of federal elections. Instead, it grants Congress broad authority  to do so, particularly for congressional elections while leaving primary responsibility to states","No, the U.S. Constitution does not impose a mandatory duty on Congress to protect or ensure the integrity of federal elections. Instead, it grants Congress broad authority to do so, particularly for congressional elections while leaving primary responsibility to states",Neutral,0.8479,0.0878,0.8479,0.0643,True,indian_vocab,Negative
2026-03-16 04:39:47,greatwarrior_5,@noconversion @BJP4India Exactly... there are 12 tribal dominated districts in odisha where christian conversion is rampant but no action after 2 years power of BJP government,Exactly... there are 12 tribal dominated districts in odisha where christian conversion is rampant but no action after 2 years power of BJP government,Negative,0.6972,0.6972,0.2861,0.0167,False,none,Negative
2026-03-16 04:39:44,ahakuna10,@india_plus_ All this shit just for Modi to order it from Israel.,All this shit just for Modi to order it from Israel.,Negative,0.8452,0.8452,0.143,0.0118,False,none,Negative
2026-03-16 04:39:41,d6damunda,"@TheRFTeam That thing which is allowed happens once a year and the thing which is disallowed happened 5 times a day...
Now think twice",That thing which is allowed happens once a year and the thing which is disallowed happened 5 times a day... Now think twice,Neutral,0.7084,0.2613,0.7084,0.0303,False,none,Neutral
2026-03-16 04:39:40,mish391624,@PrathamShe26861 @yeebuddy990 @MsControversy11 I see exactly why modi was mentioned in epstein files for dancing and singing to please his father right,I see exactly why modi was mentioned in epstein files for dancing and singing to please his father right,Neutral,0.711,0.1378,0.711,0.1512,False,none,Neutral
2026-03-16 04:39:37,Abhayendra11,@Lawyer_Kalpana @agrapolice Wait Modi ji will send chadar here too,Wait Modi ji will send chadar here too,Neutral,0.8907,0.0401,0.8907,0.0692,False,none,Neutral
2026-03-16 04:39:35,zahidjavali,"A bigot, a liar, a corrupt, selfish, illiterate bloke in the wrong seat. He can't even be a tea seller. His gutter gas logic beats NASA scientists.","A bigot, a liar, a corrupt, selfish, illiterate bloke in the wrong seat. He can't even be a tea seller. His gutter gas logic beats NASA scientists.",Negative,0.9454,0.9454,0.0474,0.0072,False,none,Negative
2026-03-16 04:39:32,BJYMAssamPrdsh,"Tejasvi Surya, the National President of the Bharatiya Janata Yuva Morcha, highlighted how the new direction and reforms in Assam’s education sector during the BJP government have opened doors to new opportunities and possibilities for the youth of the state. https://t.co/0cgWfip6oE","Tejasvi Surya, the National President of the Bharatiya Janata Yuva Morcha, highlighted how the new direction and reforms in Assam’s education sector during the BJP government have opened doors to new opportunities and possibilities for the youth of the state.",Positive,0.8083,0.0031,0.1886,0.8083,False,none,Positive
